date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-04-17,1:10 PM.,DET,TEX,away,Cloudy.,69,669373,1B,4,1,1,0,0,0,0,0,0,3,3,0.25,0.333,0.281,0.614,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,112.0,104.0,103.0,95.0,105.0,104.0,111.0,99.0,103.0,0.205,0.332,0.149,0.271,1.84,1.25,0.78,1.13,96.8,86.3,96.6,88.7,0.207,0.305,0.16,0.169,0.364,0.346,0.216,0.322,0.461,,,,,,,,,,,,,0.197,0.286,0.277,,,,0.158,0.316,0.175,,,,,,,0.042,1.26,78.5,,,,95.0,91.0,101.0,,,,,,,,,
2024-04-16,1:10 PM.,DET,TEX,away,Sunny.,64,663554,DH,4,1,1,0,0,0,1,0,0,1,2,0.25,0.344,0.286,0.63,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,106.0,105.0,102.0,92.0,108.0,105.0,107.0,101.0,102.0,0.08,0.386,0.277,,-0.47,1.3,-0.46,,95.5,,95.5,85.7,0.293,0.341,0.08,0.271,0.5,0.218,,,,,,,,,,,,,,,,0.306,0.428,0.205,,,,0.261,0.522,0.216,0.181,-1.06,86.2,0.286,0.405,0.322,0.075,-2.21,79.6,112.0,99.0,102.0,102.0,90.0,94.0,,,,,,,,,
2024-04-15,6:40 PM.,DET,TEX,away,Clear.,64,681857,3B,4,0,2,0,0,0,0,0,0,1,1,0.25,0.357,0.292,0.649,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,102.0,97.0,105.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.223,-0.39,1.85,2.08,-0.05,94.2,86.5,94.2,84.8,0.284,0.385,0.076,0.143,0.194,0.455,0.222,0.344,0.429,92.0,91.0,90.0,,,,,0.06,,-3.32,,79.0,0.277,0.386,0.101,,,,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,1:11 PM.,HOU,TEX,away,Roof Closed.,73,664299,1B,4,0,1,0,0,0,0,0,0,1,2,0.2,0.333,0.25,0.583,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.56,34.2,92.0,113.0,96.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,,0.393,0.295,0.268,-1.3,,0.38,1.39,91.7,81.2,,77.5,,,,0.205,0.341,0.25,0.194,0.306,0.276,,,,,,,,,,,,,0.256,0.535,0.27,,,,0.5,0.667,0.143,,,,,,,0.044,-5.23,75.2,,,,81.0,95.0,97.0,,,,,,,,,
2024-04-11,1:38 PM.,OAK,TEX,home,Roof Closed.,74,676664,1B,1,0,0,0,0,0,0,0,1,0,1,0.188,0.35,0.25,0.6,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.276,0.395,0.104,0.23,0.525,0.259,0.297,0.428,0.188,,,,,,,,,,,,,0.23,0.476,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.381,0.213
2024-04-09,7:09 PM.,OAK,TEX,home,Roof Closed.,74,622072,1B,2,0,0,0,0,0,0,0,2,0,0,0.2,0.333,0.267,0.6,622072,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.66,39.1,98.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,82.0,99.0,93.0,74.0,94.0,90.0,0.462,,0.315,0.224,,-1.92,-0.4,-2.67,,84.5,90.5,81.4,0.351,0.635,0.199,0.205,0.25,0.288,0.4,0.6,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,6:10 PM.,HOU,TEX,home,Clear.,79,669854,PH,1,0,0,0,0,0,0,0,0,0,1,0.231,0.286,0.308,0.594,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,85.0,95.0,90.0,,,,89.0,103.0,101.0,,0.383,0.302,0.221,-0.42,,2.24,-0.16,93.4,85.2,,86.4,,,,0.18,0.284,0.333,0.188,0.356,0.343,75.0,96.0,100.0,,,,,0.094,,2.55,,80.1,0.232,0.497,0.192,,,,0.071,0.071,0.376,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,7:07 PM.,HOU,TEX,home,Cloudy.,83,686613,SS,0,0,0,0,0,0,0,0,0,0,0,0.25,0.308,0.333,0.641,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,0.182,0.347,0.051,0.126,0.16,0.92,1.7,0.95,96.0,88.4,95.6,89.1,0.275,0.321,0.161,0.2,0.2,0.236,0.221,0.26,0.296,,,,90.0,103.0,101.0,0.17,,0.14,,92.4,,0.244,0.413,0.288,0.23,0.363,0.216,0.237,0.421,0.305,,,,,,,0.125,-0.79,82.9,,,,127.0,100.0,106.0,,,,,,,,,
2024-04-03,1:10 PM.,TB,TEX,away,Dome.,72,650644,3B,4,0,0,0,0,0,0,0,0,1,2,0.25,0.308,0.333,0.641,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,0.24,0.099,0.163,,-1.7,0.06,-1.03,,92.0,,92.6,80.5,0.241,0.421,0.158,0.25,0.375,0.438,,,,104.0,104.0,109.0,91.0,100.0,101.0,0.322,0.156,1.08,-1.36,88.1,77.1,0.294,0.49,0.095,0.232,0.394,0.233,0.25,0.479,0.275,0.02,-4.86,85.6,0.375,0.625,0.261,,,,57.0,96.0,102.0,,,,,,,,,,0.267,0.467,0.272
2024-04-02,6:50 PM.,TB,TEX,away,Dome.,72,621107,3B,1,0,0,0,0,0,0,0,1,1,2,0.375,0.444,0.5,0.944,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,0.282,0.09,0.097,0.061,-0.64,0.0,0.46,0.21,92.4,85.6,91.7,79.7,0.293,0.404,0.133,,,,0.188,0.354,0.105,108.0,112.0,108.0,85.0,105.0,98.0,0.282,0.188,1.54,-1.27,88.2,78.8,0.236,0.418,0.248,0.214,0.345,0.223,0.291,0.472,0.333,,,,,,,,,,,,,,,,,,,,,,0.236,0.473,0.203
2024-03-31,1:37 PM.,CHC,TEX,home,Roof Closed.,74,696136,SS,4,0,2,0,0,0,0,1,0,1,0,0.429,0.429,0.571,1.0,696136,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.18,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,0.131,0.448,0.087,0.258,-0.12,-3.86,-4.44,1.18,92.6,82.2,91.7,84.2,0.419,0.677,0.161,0.444,0.889,0.217,0.17,0.358,0.419,93.0,92.0,90.0,78.0,103.0,88.0,0.014,0.061,-9.26,-5.0,87.5,78.4,0.264,0.425,0.163,0.667,0.667,0.0,0.667,1.167,0.154,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,6:41 PM.,CHC,TEX,home,Roof Closed.,74,657006,1B,3,0,1,1,0,0,0,0,0,2,1,0.333,0.333,0.667,1.0,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.74,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,0.053,0.595,0.297,0.033,0.38,0.43,1.81,0.32,91.6,86.2,91.6,83.3,0.292,0.458,0.182,0.16,0.243,0.282,0.222,0.222,0.172,92.0,120.0,108.0,,,,,0.022,,2.76,,79.9,0.253,0.396,0.223,,,,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
